,common_name,scientific_name,Native,visit,year,month,day,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20
SWF-1209,Common gromwell,Lithospermum officinale,-1,3,2018,July,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1209,Canada thistle,Cirsium arvense,-1,3,2018,July,9,,1,25,,,,2,,,,,,,,,,,,10,7
SWF-1209,Mugwort,Artemisia vulgaris,-1,3,2018,July,9,,,,15,,,1,15,,,,,,,,,,,,
SWF-1209,Mayweed,Matricaria chamomilla,-1,3,2018,July,9,,,,4,,,,,,,,,,,,,,,,
SWF-1209,Queen Annes lace,Daucus carota,-2,3,2018,July,9,,,,3,,,,,,,,,,,,,,,,
SWF-1209,Perennial sow thistle,Sonchus arvensis ssp. arvensis,-1,3,2018,July,9,,,,1,,,,,,,,,,,,,,,,
SWF-1209,St. John's wort,Hypericum perforatum,-3,3,2018,July,9,,,,,,1,,,,,,,,,,,,,,
SWF-1209,Sweet White Clover,Melilotus albus,-3,3,2018,July,9,,,,,,,,10,,,,,,,,,,,,
SWF-1209,Blueweed,Echium vulgare,-2,3,2018,July,9,,,,,,,,7,,,,,,,,,,,,
SWF-1209,Purple loosestrife,Lythrum salicaria,-3,3,2018,July,9,,,,,,,,,,1,,,,10,,,,,,
SWF-1209,Field mint,Mentha arvensis,n,3,2018,July,9,,,,,,,,,,,1,,,,,,,,,
SWF-1209,Marsh hedge nettle,Stachys palustris,-1,3,2018,July,9,,,,,,,,,,,,1,,,,,,,,
SWF-1209,Broad leaved arrowhead,Sagittaria latifolia,n,3,2018,July,9,,,,,,,,,,,,,,,,,1,,,
SWF-1209,Water plantain,Alisma plantago aquatica,n,3,2018,July,9,,,,,,,,,,,,,,,,,10,,,
SWF-1209,Wild parsnip,Pastinaca sativa,-3,3,2018,July,9,,,,,,,,,,,,,,,,,,10,10,15
SWF-1209,Narrow leaved goldenrod,Euthamia graminifolia,n,3,2018,July,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1209,Marsh bedstraw,Galium palustre,n,3,2018,July,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1209,Bull thistle,Cirsium vulgare,-1,3,2018,July,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1209,Hoary alyssum,Berteroa incana,-3,3,2018,July,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1209,Hop clover,Trifolium dubium,-1,3,2018,July,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,No blooming,,,3,2018,July,10,100,,,,100,,,,100,,,,100,,,,100,,,100
SWF-1501,Cow vetch,Vicia cracca,-1,3,2018,July,10,,,10,1,,15,15,10,,15,5,3,,1,,,,1,1,
SWF-1501,Rough bedstraw,Galium asprellum,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Canada anenome,Anemone canadensis,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Wild rose,Rosa acicularis,n,3,2018,July,10,,,,,,,,,,,,,,5,,,,,,
SWF-1501,White clover,Trifolium repens,-1,3,2018,July,10,,,,,,,,,,,,,,,25,15,,,,
SWF-1501,Common fleabane,Erigeron philadelphicus,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Common milkweed,Asclepias syriaca,n,3,2018,July,10,,5,,10,,,,,,,,,,,,,,,,
SWF-1501,Purple loosestrife,Lythrum salicaria,-3,3,2018,July,10,,5,,,,,,,,,,,,,,,,2,,
SWF-1501,Wild parsnip,Pastinaca sativa,-3,3,2018,July,10,,,25,5,,,15,,,,75,25,,,,,,,,
SWF-1501,Crown vetch,Securigera varia,-3,3,2018,July,10,,,,,,,,1,,,,,,,,,,,,
SWF-1501,Aslike clover,Trifolium hybridum,-1,3,2018,July,10,,,,,,,,,,,1,,,,,,,,,
SWF-1501,Common chickweed,Stellaria media,-1,3,2018,July,10,,,,,,,,,,,,,,,1,1,,,,
SWF-1501,Broad leaved arrowhead,Sagittaria latifolia,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Swamp milkweed,Asclepias incarnata,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Aster lanceolata,Symphyotrichum lanceolatum,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,American water horehound,Lycopus americanus,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Perennial sow thistle,Sonchus arvensis ssp. arvensis,-1,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Narrow leaved goldenrod,Euthamia graminifolia,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Queen Anne's lace,Daucus carota,-2,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Common evening primrose,Oenothera biennis,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Canada goldenrod,Solidago canadensis,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Wild cucumber vine,Echinocystis lobata,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1501,Lady's sorrel,Oxalis stricta,n,3,2018,July,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,No blooming,,,3,2018,July,11,,,,,100,,100,100,,100,100,,100,,,,100,,100,
SWF-1616,Marsh bedstraw,Galium palustre,n,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Ox-eye daisy,Leucanthemum vulgare,n,3,2018,July,11,,,,1,,,,,,,,,,,1,,,,,
SWF-1616,Cow vetch,Vicia cracca,-1,3,2018,July,11,,,,,,,,,,,,,,1,,5,,1,,1
SWF-1616,Tall buttercup,Ranunculus acris,-2,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Staghorn sumac,Rhus typhina,n,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Rough bedstraw,Galium asprellum,n,3,2018,July,11,2,,,,,,,,3,,,,,,,,,,,
SWF-1616,White clover,Trifolium repens,-1,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Red clover,Trifolium pratense,-2,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Lesser stitchwort,Stellaria graminea,-2,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Lady's sorrel,Oxalis stricta,n,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Smooth perennial sow thistle,Sonchus arvensis ssp. uliginosus,-1,3,2018,July,11,,5,2,,,,,,,,,,,,,,,,,
SWF-1616,Narrow leaved goldenrod,Euthamia graminifolia,n,3,2018,July,11,,,,3,,,,,,,,,,,,,,,,
SWF-1616,Queen anne's lace,Daucus carota,-2,3,2018,July,11,,,,,,6,,,,,,1,,5,3,,,,,
SWF-1616,Aslike clover,Trifolium hybridum,-1,3,2018,July,11,,,,,,,,,,,,,,2,,,,,,1
SWF-1616,Canada thistle,Cirsium arvense,-1,3,2018,July,11,,,,,,,,,,,,,,,,5,,,,
SWF-1616,Yarrow,Achillea millefolium,-1,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Lady's-thumb,Persicaria maculosa,-1,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Purple loosestrife,Lythrum salicaria,-3,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Canada goldenrod,Solidago canadensis,n,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Hop clover,Trifolium dubium,-1,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,White sweet clover,Melilotus albus,-3,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1616,Heal-all,Prunella vulgaris,-1,3,2018,July,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1206,No blooming,,,3,2018,July,6,100,,,,100,,,,,,,,100,,,,100,,,100
SWF-1206,Canada anenome,Anemone canadensis,n,3,2018,July,6,,3,,,,,,,,,,,,,,,,1,1,
SWF-1206,Ox-eye daisy,Leucanthemum vulgare,n,3,2018,July,6,,,,,,1,2,2,,,,,,,,,,2,,
SWF-1206,Hop clover,Trifolium aureum,-1,3,2018,July,6,,,,,,,,,,,,,,,,,,,,
SWF-1206,Annual fleabane,Erigeron annuus,n,3,2018,July,6,,,,,,,4,1,,,,,,2,,,,,,
SWF-1206,Bladder campion,Silene vulgaris,-1,3,2018,July,6,,,,,,,3,,,,,,,,,,,,,
SWF-1206,White clover,Trifolium repens,-1,3,2018,July,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1206,Bird's-foot trefoil,Lotus corniculatus,-2,3,2018,July,6,,,,,,2,20,25,1,15,25,,,25,25,5,,10,,
SWF-1206,Common milkweed,Asclepias syriaca,n,3,2018,July,6,,,,,,,,,,3,3,3,,5,10,6,,,,
SWF-1206,Cow vetch,Vicia cracca,-1,3,2018,July,6,,,,,,,,,,3,1,1,,5,1,15,,2,5,
SWF-1206,Silvery cinquefoil,Potentilla argentea,-2,3,2018,July,6,,,,,,,,,,,,,,,,,,,,
SWF-1206,False spiraea,Sorbaria sorbifolia,-1,3,2018,July,6,,,15,10,,,,,,,,,,,,,,,,
SWF-1206,Queen Annes lace,Daucus carota,-2,3,2018,July,6,,,,,,,10,5,,5,5,6,,,2,,,,,
SWF-1206,Curly ragweed,Ambrosia artemisiifolia,n,3,2018,July,6,,,,,,,3,,,1,,,,,,,,,,
SWF-1206,Deptford pink,Dianthus armeria,-1,3,2018,July,6,,,,,,,1,,,,,,,,,,,,,
SWF-1206,White sweet clover,Melilotus albus,-3,3,2018,July,6,,,,,,,,,,25,5,50,,25,25,,,,,
SWF-1206,St. John's wort,Hypericum perforatum,-3,3,2018,July,6,,,,,,,,,,,,,,,,,,10,,
SWF-1206,Wild parsnip,Pastinaca sativa,-3,3,2018,July,6,,,,,,,,,,5,,,,,,,,,,
SWF-1206,Canada goldenrod,Solidago canadensis,n,3,2018,July,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1206,Aster lanceolata,Symphyotrichum lanceolatum,n,3,2018,July,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1206,Perennial sow thistle,Sonchus arvensis ssp. arvensis,-1,3,2018,July,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1206,Narrow leaved goldenrod,Euthamia graminifolia,n,3,2018,July,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1206,Canada thistle,Cirsium arvense,-1,3,2018,July,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1206,Clammy ground cherry,Physalis heterophylla,n,3,2018,July,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1206,Lady's sorrel,Oxalis stricta,n,3,2018,July,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1206,Blueweed,Echium vulgare,-2,3,2018,July,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,No blooming,,,3,2018,july,16,100,,,,100,100,,100,100,,,,100,,,,100,,,
SWF-1428,Marsh bedstraw,Galium palustre,n,3,2018,july,16,,,1,,,,,,,,,,,,,,,,,
SWF-1428,Cow vetch,Vicia cracca,-1,3,2018,july,16,,,,,,,1,,,1,,1,,1,,,,,,
SWF-1428,Staghorn sumac,Rhus typhina,n,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,White clover,Trifolium repens,-1,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Red clover,Trifolium pratense,-2,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Bird's-foot trefoil,Lotus corniculatus,-2,3,2018,july,16,,,,,,,,,,,,,,,,1,,,,20
SWF-1428,Hop clover,Trifolium aureum,-1,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Common fleabane,Erigeron philadelphicus,n,3,2018,july,16,,,,,,,,,,2,1,,,,,,,,,
SWF-1428,Canada thistle,Cirsium arvense,-1,3,2018,july,16,,10,,25,,,,,,,,,,,,,,,,
SWF-1428,Ox-eye daisy,Leucanthemum vulgare,n,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Mayweed,Matricaria chamomilla,-1,3,2018,july,16,,,,,,,,,,1,,,,,,,,,,
SWF-1428,Alep avens,Geum aleppicum,n,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Annual fleabane,Erigeron annuus,n,3,2018,july,16,,,,,,,,,,,,15,,,,,,,,
SWF-1428,Curly ragweed,Ambrosia artemisiifolia,n,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Bladder campion,Silene vulgaris,-1,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Queen anne's lace,Daucus carota,-2,3,2018,july,16,,,,5,,,15,,,,,,,,2,25,,,5,
SWF-1428,Wild parsnip,Pastinaca sativa,-3,3,2018,july,16,,50,15,50,,,,,,30,55,25,,,5,5,,10,5,
SWF-1428,Lucerne,Medicago sativa,-1,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Canada goldenrod,Solidago canadensis,n,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Common evening primrose,Oenothera biennis,n,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Aster lanceolata,Symphyotrichum lanceolatum,n,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Bull thistle,Cirsium vulgare,-1,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1428,Purple loosestrife,Lythrum salicaria,-3,3,2018,july,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,No blooming,,,3,2018,july,18,100,,,,100,,,100,100,,,,100,,,100,100,,,
SWF-1236,Cow vetch,Vicia cracca,-1,3,2018,july,18,,,,1,,,,,,,,,,,,,,,,
SWF-1236,Bird's-foot trefoil,Lotus corniculatus,-2,3,2018,july,18,,,,10,,1,,,,5,,,,5,3,,,,,
SWF-1236,Common fleabane,Erigeron philadelphicus,n,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Lesser stitchwort,Stellaria graminea,-2,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Black chokeberry,Aronia melanocarpa,n,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Hop clover,Trifolium aureum,-1,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Marsh bedstraw,Galium palustre,n,3,2018,july,18,,,,,,,,,,1,,,,,,,,,,
SWF-1236,Bladder campion,Silene vulgaris,-1,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Crown vetch,Securigera varia,-3,3,2018,july,18,,,,,,5,2,,,1,2,15,,,,,,,25,5
SWF-1236,White sweet clover,Melilotus albus,-3,3,2018,july,18,,40,25,,,,,,,,,,,,,,,,,
SWF-1236,common evening primrose,Oenothera biennis,n,3,2018,july,18,,,25,,,,,,,,,,,,,,,,,
SWF-1236,Queen anne's lace,Daucus carota,-2,3,2018,july,18,,,6,,,,,,,,,,,,,,,6,,10
SWF-1236,Canada thistlle,Cirsium arvense,-1,3,2018,july,18,,,,15,,75,1,,,,5,,,10,15,,,25,25,
SWF-1236,Purple loosestrife,Lythrum salicaria,-3,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Aster lanceolata,Symphyotrichum lanceolatum,n,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Fragrant bedstraw,Galium triflorum,n,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Hop clover,Trifolium dubium,-1,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Canada goldenrod,Solidago canadensis,n,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1236,Red osier dogwood,Cornus stolonifera,n,3,2018,july,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,No blooming,,,3,2018,July,16,,,,,100,,100,100,100,,100(path),100,100,,,,100,,,
SWF-1352,Cow vetch,Vicia cracca,-1,3,2018,July,16,,,,,,50,,,,,,,,,,,,,1,
SWF-1352,Bird's-foot trefoil,Lotus corniculatus,-2,3,2018,July,16,5,80,50,50,,,,,,,,,,,,,,10,10,5
SWF-1352,Wormseed mustard,Erysimum cheiranthoides,-1,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,White clover,Trifolium repens,-1,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Annual fleabane,Erigeron annuus,n,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Crown vetch,Securigera varia,-3,3,2018,July,16,,,,,,,,,,2,,,,,,,,,,
SWF-1352,Red clover,Trifolium pratense,-2,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Hop clover,Trifolium dubium,-1,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Lesser stitchwort,Stellaria graminea,-2,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Curly ragweed,Ambrosia artemisiifolia,n,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Mayweed,Anthemis cotula,-1,3,2018,July,16,,2,,,,,,,,,,,,50,90,25,,,,
SWF-1352,Lady's sorrel,Oxalis stricta,n,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Aslike clover,Trifolium hybridum,-1,3,2018,July,16,,,,,,,,,,,,,,,1,,,,,
SWF-1352,Queen anne's lace,Daucus carota,-2,3,2018,July,16,,10,,,,,,,,,,,,,,,,,,15
SWF-1352,Purple loosestrife,Lythrum salicaria,-3,3,2018,July,16,,1,,,,,,,,,,,,25,,,,10,,
SWF-1352,Wild parsnip,Pastinaca sativa,-3,3,2018,July,16,,,,6,,25,,,,,,,,,,,,,,10
SWF-1352,Canada Thistle,Cirsium arvense,-1,3,2018,July,16,,,,,,2,,,,,,,,,,,,,,
SWF-1352,Lady's thumb,Persicaria maculosa,-1,3,2018,July,16,,,,,,,,,,,,,,2,10,25,,,,
SWF-1352,Northern Willow Herb,Epilobium ciliatum,n,3,2018,July,16,,,,,,,,,,,,,,,,2,,,,
SWF-1352,Dock-leaved knotweed,Persicaria lapathifolia,n,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Field bindweed,Convolvulus arvensis,-1,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Burdoch,Arctium minus,-2,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Chicory,Cichorium intybus,-1,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Bittersweet nightshade,Solanum dulcamara,-2,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1352,Narrow leaved goldenrod,Euthamia graminifolia,n,3,2018,July,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,No blooming,,,3,2018,july,13,100,,,,100,100,100,,100,100,100,,100,100,100,100,100,100,100,
SWF-1610,Trifolium dubium,Trifolium dubium,-1,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,Lesser stitchwort,Stellaria graminea,-2,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,Rough bedstraw,Galium asprellum,n,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,Heal-all,Prunella vulgaris,-1,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,White clover,Trifolium repens,-1,3,2018,july,13,,,,,,,,1,,,,,,,,,,,,1
SWF-1610,Cow vetch,Vicia cracca,-1,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,Canada anenome,Anemone canadensis,n,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,Bladder campion,Silene vulgaris,-1,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,Red clover,Trifolium pratense,-2,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWF-1610,Common chickweed,Stellaria media,-1,3,2018,july,13,,,,,,,,1,,,,,,,,,,,,
SWF-1610,Yarrow,Achillea millefolium,-1,3,2018,july,13,,,,,,,,,,,,2,,,,,,,,3
SWF-1610,Queen anne's lace,Daucus carota,-2,3,2018,july,13,,1,,5,,,,,,,,,,,,,,,,
SWF-1610,Annual fleabane,Erigeron annuus,n,3,2018,july,13,,,5,,,,,,,,,,,,,,,,,
SWF-1610,Lady's sorrel,Oxalis stricta,n,3,2018,july,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
